"STATION","NAME","DATE","TAVG"
"USW00014739","BOSTON, MA US","2021-01-25","26"
"USW00014739","BOSTON, MA US","2021-01-26","28"
"USW00014739","BOSTON, MA US","2021-01-27","30"
"USW00014739","BOSTON, MA US","2021-01-28","31"
"USW00014739","BOSTON, MA US","2021-01-29","15"
"USW00014739","BOSTON, MA US","2021-01-30","13"
"USW00014739","BOSTON, MA US","2021-01-31","14"
"USW00014739","BOSTON, MA US","2021-02-01","27"
"USW00014739","BOSTON, MA US","2021-02-02","32"
"USW00014739","BOSTON, MA US","2021-02-03","31"
"USW00014739","BOSTON, MA US","2021-02-04","33"
"USW00014739","BOSTON, MA US","2021-02-05","32"
"USW00014739","BOSTON, MA US","2021-02-06","36"
"USW00014739","BOSTON, MA US","2021-02-07","32"
"USW00014739","BOSTON, MA US","2021-02-08","25"
"USW00014739","BOSTON, MA US","2021-02-09","24"
"USW00014739","BOSTON, MA US","2021-02-10","25"
"USW00014739","BOSTON, MA US","2021-02-11","25"
"USW00014739","BOSTON, MA US","2021-02-12","19"
"USW00014739","BOSTON, MA US","2021-02-13","23"
"USW00014739","BOSTON, MA US","2021-02-14","29"
"USW00014739","BOSTON, MA US","2021-02-15","31"
"USW00014739","BOSTON, MA US","2021-02-16","33"
"USW00014739","BOSTON, MA US","2021-02-17","29"
"USW00014739","BOSTON, MA US","2021-02-18","27"
"USW00014739","BOSTON, MA US","2021-02-19","28"
"USW00014739","BOSTON, MA US","2021-02-20","27"
"USW00014739","BOSTON, MA US","2021-02-21","26"
"USW00014739","BOSTON, MA US","2021-02-22","29"
"USW00014739","BOSTON, MA US","2021-02-23","38"
"USW00014739","BOSTON, MA US","2021-02-24","42"
"USW00014739","BOSTON, MA US","2021-02-25","44"
"USW00014739","BOSTON, MA US","2021-02-26","33"
"USW00014739","BOSTON, MA US","2021-02-27","35"
"USW00014739","BOSTON, MA US","2021-02-28","40"
"USW00014739","BOSTON, MA US","2021-03-01","39"
"USW00014739","BOSTON, MA US","2021-03-02","23"
"USW00014739","BOSTON, MA US","2021-03-03","33"
"USW00014739","BOSTON, MA US","2021-03-04","39"
"USW00014739","BOSTON, MA US","2021-03-05","29"
"USW00014739","BOSTON, MA US","2021-03-06","29"
"USW00014739","BOSTON, MA US","2021-03-07","29"
"USW00014739","BOSTON, MA US","2021-03-08","32"
"USW00014739","BOSTON, MA US","2021-03-09","45"
"USW00014739","BOSTON, MA US","2021-03-10","43"
"USW00014739","BOSTON, MA US","2021-03-11","50"
"USW00014739","BOSTON, MA US","2021-03-12","59"
"USW00014739","BOSTON, MA US","2021-03-13","44"
"USW00014739","BOSTON, MA US","2021-03-14","41"
"USW00014739","BOSTON, MA US","2021-03-15","24"
"USW00014739","BOSTON, MA US","2021-03-16","26"
"USW00014739","BOSTON, MA US","2021-03-17","40"
"USW00014739","BOSTON, MA US","2021-03-18","43"
"USW00014739","BOSTON, MA US","2021-03-19","39"
"USW00014739","BOSTON, MA US","2021-03-20","43"
"USW00014739","BOSTON, MA US","2021-03-21","48"
"USW00014739","BOSTON, MA US","2021-03-22","46"
"USW00014739","BOSTON, MA US","2021-03-23","48"
"USW00014739","BOSTON, MA US","2021-03-24","48"
"USW00014739","BOSTON, MA US","2021-03-25","51"
"USW00014739","BOSTON, MA US","2021-03-26","59"
"USW00014739","BOSTON, MA US","2021-03-27","53"
"USW00014739","BOSTON, MA US","2021-03-28","46"
"USW00014739","BOSTON, MA US","2021-03-29","51"
"USW00014739","BOSTON, MA US","2021-03-30","47"
"USW00014739","BOSTON, MA US","2021-03-31","56"
"USW00014739","BOSTON, MA US","2021-04-01","51"
"USW00014739","BOSTON, MA US","2021-04-02","35"
"USW00014739","BOSTON, MA US","2021-04-03","38"
"USW00014739","BOSTON, MA US","2021-04-04","47"
"USW00014739","BOSTON, MA US","2021-04-05","52"
"USW00014739","BOSTON, MA US","2021-04-06","52"
"USW00014739","BOSTON, MA US","2021-04-07","52"
"USW00014739","BOSTON, MA US","2021-04-08","53"
"USW00014739","BOSTON, MA US","2021-04-09","51"
"USW00014739","BOSTON, MA US","2021-04-10","59"
"USW00014739","BOSTON, MA US","2021-04-11","53"
"USW00014739","BOSTON, MA US","2021-04-12","47"
"USW00014739","BOSTON, MA US","2021-04-13","49"
"USW00014739","BOSTON, MA US","2021-04-14","49"
"USW00014739","BOSTON, MA US","2021-04-15","48"
"USW00014739","BOSTON, MA US","2021-04-16","42"
"USW00014739","BOSTON, MA US","2021-04-17","42"
"USW00014739","BOSTON, MA US","2021-04-18","51"
"USW00014739","BOSTON, MA US","2021-04-19","54"
"USW00014739","BOSTON, MA US","2021-04-20","62"
"USW00014739","BOSTON, MA US","2021-04-21","59"
"USW00014739","BOSTON, MA US","2021-04-22","42"
"USW00014739","BOSTON, MA US","2021-04-23","47"
"USW00014739","BOSTON, MA US","2021-04-24","61"
"USW00014739","BOSTON, MA US","2021-04-25","55"
"USW00014739","BOSTON, MA US","2021-04-26","52"
"USW00014739","BOSTON, MA US","2021-04-27","53"
"USW00014739","BOSTON, MA US","2021-04-28","56"
"USW00014739","BOSTON, MA US","2021-04-29","49"
"USW00014739","BOSTON, MA US","2021-04-30","55"
"USW00014739","BOSTON, MA US","2021-05-01","53"
"USW00014739","BOSTON, MA US","2021-05-02","62"
"USW00014739","BOSTON, MA US","2021-05-03","60"
"USW00014739","BOSTON, MA US","2021-05-04","50"
"USW00014739","BOSTON, MA US","2021-05-05","49"
"USW00014739","BOSTON, MA US","2021-05-06","56"
"USW00014739","BOSTON, MA US","2021-05-07","54"
"USW00014739","BOSTON, MA US","2021-05-08","50"
"USW00014739","BOSTON, MA US","2021-05-09","58"
"USW00014739","BOSTON, MA US","2021-05-10","55"
"USW00014739","BOSTON, MA US","2021-05-11","59"
"USW00014739","BOSTON, MA US","2021-05-12","57"
"USW00014739","BOSTON, MA US","2021-05-13","60"
"USW00014739","BOSTON, MA US","2021-05-14","65"
"USW00014739","BOSTON, MA US","2021-05-15","67"
"USW00014739","BOSTON, MA US","2021-05-16","68"
"USW00014739","BOSTON, MA US","2021-05-17","64"
"USW00014739","BOSTON, MA US","2021-05-18","71"
"USW00014739","BOSTON, MA US","2021-05-19","70"
"USW00014739","BOSTON, MA US","2021-05-20","63"
"USW00014739","BOSTON, MA US","2021-05-21","67"
"USW00014739","BOSTON, MA US","2021-05-22","73"
"USW00014739","BOSTON, MA US","2021-05-23","79"
"USW00014739","BOSTON, MA US","2021-05-24","63"
"USW00014739","BOSTON, MA US","2021-05-25","64"
"USW00014739","BOSTON, MA US","2021-05-26","74"
"USW00014739","BOSTON, MA US","2021-05-27","75"
"USW00014739","BOSTON, MA US","2021-05-28","59"
"USW00014739","BOSTON, MA US","2021-05-29","49"
"USW00014739","BOSTON, MA US","2021-05-30","51"
"USW00014739","BOSTON, MA US","2021-05-31","55"
"USW00014739","BOSTON, MA US","2021-06-01","65"
"USW00014739","BOSTON, MA US","2021-06-02","69"
"USW00014739","BOSTON, MA US","2021-06-03","67"
"USW00014739","BOSTON, MA US","2021-06-04","72"
"USW00014739","BOSTON, MA US","2021-06-05","77"
"USW00014739","BOSTON, MA US","2021-06-06","85"
"USW00014739","BOSTON, MA US","2021-06-07","85"
"USW00014739","BOSTON, MA US","2021-06-08","84"
"USW00014739","BOSTON, MA US","2021-06-09","81"
"USW00014739","BOSTON, MA US","2021-06-10","71"
"USW00014739","BOSTON, MA US","2021-06-11","62"
"USW00014739","BOSTON, MA US","2021-06-12","64"
"USW00014739","BOSTON, MA US","2021-06-13","72"
"USW00014739","BOSTON, MA US","2021-06-14","66"
"USW00014739","BOSTON, MA US","2021-06-15","67"
"USW00014739","BOSTON, MA US","2021-06-16","69"
"USW00014739","BOSTON, MA US","2021-06-17","71"
"USW00014739","BOSTON, MA US","2021-06-18","74"
"USW00014739","BOSTON, MA US","2021-06-19","78"
"USW00014739","BOSTON, MA US","2021-06-20","79"
"USW00014739","BOSTON, MA US","2021-06-21","78"
"USW00014739","BOSTON, MA US","2021-06-22","76"
"USW00014739","BOSTON, MA US","2021-06-23","66"
"USW00014739","BOSTON, MA US","2021-06-24","66"
"USW00014739","BOSTON, MA US","2021-06-25","64"
"USW00014739","BOSTON, MA US","2021-06-26","74"
"USW00014739","BOSTON, MA US","2021-06-27","81"
"USW00014739","BOSTON, MA US","2021-06-28","85"
"USW00014739","BOSTON, MA US","2021-06-29","89"
"USW00014739","BOSTON, MA US","2021-06-30","88"
"USW00014739","BOSTON, MA US","2021-07-01","78"
"USW00014739","BOSTON, MA US","2021-07-02","65"
"USW00014739","BOSTON, MA US","2021-07-03","59"
"USW00014739","BOSTON, MA US","2021-07-04","61"
"USW00014739","BOSTON, MA US","2021-07-05","65"
"USW00014739","BOSTON, MA US","2021-07-06","77"
"USW00014739","BOSTON, MA US","2021-07-07","80"
"USW00014739","BOSTON, MA US","2021-07-08","69"
"USW00014739","BOSTON, MA US","2021-07-09","67"
"USW00014739","BOSTON, MA US","2021-07-10","71"
"USW00014739","BOSTON, MA US","2021-07-11","71"
"USW00014739","BOSTON, MA US","2021-07-12","69"
"USW00014739","BOSTON, MA US","2021-07-13","67"
"USW00014739","BOSTON, MA US","2021-07-14","69"
"USW00014739","BOSTON, MA US","2021-07-15","74"
"USW00014739","BOSTON, MA US","2021-07-16","81"
"USW00014739","BOSTON, MA US","2021-07-17","76"
"USW00014739","BOSTON, MA US","2021-07-18","71"
"USW00014739","BOSTON, MA US","2021-07-19","69"
"USW00014739","BOSTON, MA US","2021-07-20","77"
"USW00014739","BOSTON, MA US","2021-07-21","78"
"USW00014739","BOSTON, MA US","2021-07-22","72"
"USW00014739","BOSTON, MA US","2021-07-23","73"
"USW00014739","BOSTON, MA US","2021-07-24","72"
"USW00014739","BOSTON, MA US","2021-07-25","72"
"USW00014739","BOSTON, MA US","2021-07-26","80"
"USW00014739","BOSTON, MA US","2021-07-27","80"
"USW00014739","BOSTON, MA US","2021-07-28","70"
"USW00014739","BOSTON, MA US","2021-07-29","72"
"USW00014739","BOSTON, MA US","2021-07-30","74"
"USW00014739","BOSTON, MA US","2021-07-31","69"
"USW00014739","BOSTON, MA US","2021-08-01","71"
"USW00014739","BOSTON, MA US","2021-08-02","74"
"USW00014739","BOSTON, MA US","2021-08-03","73"
"USW00014739","BOSTON, MA US","2021-08-04","72"
"USW00014739","BOSTON, MA US","2021-08-05","67"
"USW00014739","BOSTON, MA US","2021-08-06","75"
"USW00014739","BOSTON, MA US","2021-08-07","80"
"USW00014739","BOSTON, MA US","2021-08-08","78"
"USW00014739","BOSTON, MA US","2021-08-09","72"
"USW00014739","BOSTON, MA US","2021-08-10","70"
"USW00014739","BOSTON, MA US","2021-08-11","81"
"USW00014739","BOSTON, MA US","2021-08-12","84"
"USW00014739","BOSTON, MA US","2021-08-13","83"
"USW00014739","BOSTON, MA US","2021-08-14","85"
"USW00014739","BOSTON, MA US","2021-08-15","77"
"USW00014739","BOSTON, MA US","2021-08-16","72"
"USW00014739","BOSTON, MA US","2021-08-17","75"
"USW00014739","BOSTON, MA US","2021-08-18","78"
"USW00014739","BOSTON, MA US","2021-08-19","77"
"USW00014739","BOSTON, MA US","2021-08-20","77"
"USW00014739","BOSTON, MA US","2021-08-21","77"
"USW00014739","BOSTON, MA US","2021-08-22","72"
"USW00014739","BOSTON, MA US","2021-08-23","73"
"USW00014739","BOSTON, MA US","2021-08-24","77"
"USW00014739","BOSTON, MA US","2021-08-25","84"
"USW00014739","BOSTON, MA US","2021-08-26","85"
"USW00014739","BOSTON, MA US","2021-08-27","83"
"USW00014739","BOSTON, MA US","2021-08-28","72"
"USW00014739","BOSTON, MA US","2021-08-29","68"
"USW00014739","BOSTON, MA US","2021-08-30","77"
"USW00014739","BOSTON, MA US","2021-08-31","79"
"USW00014739","BOSTON, MA US","2021-09-01","72"
"USW00014739","BOSTON, MA US","2021-09-02","66"
"USW00014739","BOSTON, MA US","2021-09-03","67"
"USW00014739","BOSTON, MA US","2021-09-04","71"
"USW00014739","BOSTON, MA US","2021-09-05","70"
"USW00014739","BOSTON, MA US","2021-09-06","75"
"USW00014739","BOSTON, MA US","2021-09-07","74"
"USW00014739","BOSTON, MA US","2021-09-08","74"
"USW00014739","BOSTON, MA US","2021-09-09","74"
"USW00014739","BOSTON, MA US","2021-09-10","71"
"USW00014739","BOSTON, MA US","2021-09-11","69"
"USW00014739","BOSTON, MA US","2021-09-12","73"
"USW00014739","BOSTON, MA US","2021-09-13","76"
"USW00014739","BOSTON, MA US","2021-09-14","69"
"USW00014739","BOSTON, MA US","2021-09-15","75"
"USW00014739","BOSTON, MA US","2021-09-16","71"
"USW00014739","BOSTON, MA US","2021-09-17","67"
"USW00014739","BOSTON, MA US","2021-09-18","68"
"USW00014739","BOSTON, MA US","2021-09-19","69"
"USW00014739","BOSTON, MA US","2021-09-20","65"
"USW00014739","BOSTON, MA US","2021-09-21","65"
"USW00014739","BOSTON, MA US","2021-09-22","72"
"USW00014739","BOSTON, MA US","2021-09-23","73"
"USW00014739","BOSTON, MA US","2021-09-24","74"
"USW00014739","BOSTON, MA US","2021-09-25","70"
"USW00014739","BOSTON, MA US","2021-09-26","69"
"USW00014739","BOSTON, MA US","2021-09-27","67"
"USW00014739","BOSTON, MA US","2021-09-28","69"
"USW00014739","BOSTON, MA US","2021-09-29","60"
"USW00014739","BOSTON, MA US","2021-09-30","59"
"USW00014739","BOSTON, MA US","2021-10-01","59"
"USW00014739","BOSTON, MA US","2021-10-02","63"
"USW00014739","BOSTON, MA US","2021-10-03","64"
"USW00014739","BOSTON, MA US","2021-10-04","61"
"USW00014739","BOSTON, MA US","2021-10-05","58"
"USW00014739","BOSTON, MA US","2021-10-06","62"
"USW00014739","BOSTON, MA US","2021-10-07","64"
"USW00014739","BOSTON, MA US","2021-10-08","65"
"USW00014739","BOSTON, MA US","2021-10-09","63"
"USW00014739","BOSTON, MA US","2021-10-10","63"
"USW00014739","BOSTON, MA US","2021-10-11","64"
"USW00014739","BOSTON, MA US","2021-10-12","65"
"USW00014739","BOSTON, MA US","2021-10-13","68"
"USW00014739","BOSTON, MA US","2021-10-14","67"
"USW00014739","BOSTON, MA US","2021-10-15","65"
"USW00014739","BOSTON, MA US","2021-10-16","69"
"USW00014739","BOSTON, MA US","2021-10-17","62"
"USW00014739","BOSTON, MA US","2021-10-18","55"
"USW00014739","BOSTON, MA US","2021-10-19","53"
"USW00014739","BOSTON, MA US","2021-10-20","60"
"USW00014739","BOSTON, MA US","2021-10-21","66"
"USW00014739","BOSTON, MA US","2021-10-22","65"
"USW00014739","BOSTON, MA US","2021-10-23","55"
"USW00014739","BOSTON, MA US","2021-10-24","50"
"USW00014739","BOSTON, MA US","2021-10-25","53"
"USW00014739","BOSTON, MA US","2021-10-26","57"
"USW00014739","BOSTON, MA US","2021-10-27","51"
"USW00014739","BOSTON, MA US","2021-10-28","48"
"USW00014739","BOSTON, MA US","2021-10-29","46"
"USW00014739","BOSTON, MA US","2021-10-30","54"
"USW00014739","BOSTON, MA US","2021-10-31","59"
"USW00014739","BOSTON, MA US","2021-11-01","56"
"USW00014739","BOSTON, MA US","2021-11-02","51"
"USW00014739","BOSTON, MA US","2021-11-03","48"
"USW00014739","BOSTON, MA US","2021-11-04","43"
"USW00014739","BOSTON, MA US","2021-11-05","44"
"USW00014739","BOSTON, MA US","2021-11-06","43"
"USW00014739","BOSTON, MA US","2021-11-07","44"
"USW00014739","BOSTON, MA US","2021-11-08","48"
"USW00014739","BOSTON, MA US","2021-11-09","54"
"USW00014739","BOSTON, MA US","2021-11-10","56"
"USW00014739","BOSTON, MA US","2021-11-11","49"
"USW00014739","BOSTON, MA US","2021-11-12","55"
"USW00014739","BOSTON, MA US","2021-11-13","52"
"USW00014739","BOSTON, MA US","2021-11-14","44"
"USW00014739","BOSTON, MA US","2021-11-15","45"
"USW00014739","BOSTON, MA US","2021-11-16","42"
"USW00014739","BOSTON, MA US","2021-11-17","41"
"USW00014739","BOSTON, MA US","2021-11-18","57"
"USW00014739","BOSTON, MA US","2021-11-19","49"
"USW00014739","BOSTON, MA US","2021-11-20","39"
"USW00014739","BOSTON, MA US","2021-11-21","44"
"USW00014739","BOSTON, MA US","2021-11-22","53"
"USW00014739","BOSTON, MA US","2021-11-23","37"
"USW00014739","BOSTON, MA US","2021-11-24","33"
"USW00014739","BOSTON, MA US","2021-11-25","42"
"USW00014739","BOSTON, MA US","2021-11-26","45"
"USW00014739","BOSTON, MA US","2021-11-27","35"
"USW00014739","BOSTON, MA US","2021-11-28","33"
"USW00014739","BOSTON, MA US","2021-11-29","36"
"USW00014739","BOSTON, MA US","2021-11-30","32"
"USW00014739","BOSTON, MA US","2021-12-01","39"
"USW00014739","BOSTON, MA US","2021-12-02","46"
"USW00014739","BOSTON, MA US","2021-12-03","44"
"USW00014739","BOSTON, MA US","2021-12-04","35"
"USW00014739","BOSTON, MA US","2021-12-05","41"
"USW00014739","BOSTON, MA US","2021-12-06","49"
"USW00014739","BOSTON, MA US","2021-12-07","44"
"USW00014739","BOSTON, MA US","2021-12-08","35"
"USW00014739","BOSTON, MA US","2021-12-09","31"
"USW00014739","BOSTON, MA US","2021-12-10","35"
"USW00014739","BOSTON, MA US","2021-12-11","43"
"USW00014739","BOSTON, MA US","2021-12-12","50"
"USW00014739","BOSTON, MA US","2021-12-13","43"
"USW00014739","BOSTON, MA US","2021-12-14","46"
"USW00014739","BOSTON, MA US","2021-12-15","38"
"USW00014739","BOSTON, MA US","2021-12-16","52"
"USW00014739","BOSTON, MA US","2021-12-17","55"
"USW00014739","BOSTON, MA US","2021-12-18","41"
"USW00014739","BOSTON, MA US","2021-12-19","36"
"USW00014739","BOSTON, MA US","2021-12-20","26"
"USW00014739","BOSTON, MA US","2021-12-21","35"
"USW00014739","BOSTON, MA US","2021-12-22","39"
"USW00014739","BOSTON, MA US","2021-12-23","31"
"USW00014739","BOSTON, MA US","2021-12-24","26"
"USW00014739","BOSTON, MA US","2021-12-25","31"
"USW00014739","BOSTON, MA US","2021-12-26","36"
"USW00014739","BOSTON, MA US","2021-12-27","33"
"USW00014739","BOSTON, MA US","2021-12-28","37"
"USW00014739","BOSTON, MA US","2021-12-29","40"
"USW00014739","BOSTON, MA US","2021-12-30","40"
"USW00014739","BOSTON, MA US","2021-12-31","42"
"USW00014739","BOSTON, MA US","2022-01-01","46"
"USW00014739","BOSTON, MA US","2022-01-02","45"
"USW00014739","BOSTON, MA US","2022-01-03","29"
"USW00014739","BOSTON, MA US","2022-01-04","23"
"USW00014739","BOSTON, MA US","2022-01-05","37"
"USW00014739","BOSTON, MA US","2022-01-06","40"
"USW00014739","BOSTON, MA US","2022-01-07","31"
"USW00014739","BOSTON, MA US","2022-01-08","24"
"USW00014739","BOSTON, MA US","2022-01-09","31"
"USW00014739","BOSTON, MA US","2022-01-10","33"
"USW00014739","BOSTON, MA US","2022-01-11","16"
"USW00014739","BOSTON, MA US","2022-01-12","22"
"USW00014739","BOSTON, MA US","2022-01-13","36"
"USW00014739","BOSTON, MA US","2022-01-14","37"
"USW00014739","BOSTON, MA US","2022-01-15","13"
"USW00014739","BOSTON, MA US","2022-01-16","13"
"USW00014739","BOSTON, MA US","2022-01-17","39"
"USW00014739","BOSTON, MA US","2022-01-18","31"
"USW00014739","BOSTON, MA US","2022-01-19","30"
"USW00014739","BOSTON, MA US","2022-01-20","37"
"USW00014739","BOSTON, MA US","2022-01-21","18"
"USW00014739","BOSTON, MA US","2022-01-22","18"
"USW00014739","BOSTON, MA US","2022-01-23","25"
"USW00014739","BOSTON, MA US","2022-01-24","28"
"USW00014739","BOSTON, MA US","2022-01-25","33"
"USW00014739","BOSTON, MA US","2022-01-26","25"
"USW00014739","BOSTON, MA US","2022-01-27","17"
"USW00014739","BOSTON, MA US","2022-01-28","29"
"USW00014739","BOSTON, MA US","2022-01-29","23"
"USW00014739","BOSTON, MA US","2022-01-30","15"
"USW00014739","BOSTON, MA US","2022-01-31","21"
"USW00014739","BOSTON, MA US","2022-02-01","26"
"USW00014739","BOSTON, MA US","2022-02-02","35"
"USW00014739","BOSTON, MA US","2022-02-03","40"
"USW00014739","BOSTON, MA US","2022-02-04","34"
"USW00014739","BOSTON, MA US","2022-02-05","22"
"USW00014739","BOSTON, MA US","2022-02-06","18"
"USW00014739","BOSTON, MA US","2022-02-07","29"
"USW00014739","BOSTON, MA US","2022-02-08","39"
"USW00014739","BOSTON, MA US","2022-02-09","36"
"USW00014739","BOSTON, MA US","2022-02-10","39"
"USW00014739","BOSTON, MA US","2022-02-11","42"
"USW00014739","BOSTON, MA US","2022-02-12","49"
"USW00014739","BOSTON, MA US","2022-02-13","34"
"USW00014739","BOSTON, MA US","2022-02-14","22"
"USW00014739","BOSTON, MA US","2022-02-15","17"
"USW00014739","BOSTON, MA US","2022-02-16","28"
"USW00014739","BOSTON, MA US","2022-02-17","51"
"USW00014739","BOSTON, MA US","2022-02-18","51"
"USW00014739","BOSTON, MA US","2022-02-19","29"
"USW00014739","BOSTON, MA US","2022-02-20","24"
"USW00014739","BOSTON, MA US","2022-02-21","38"
"USW00014739","BOSTON, MA US","2022-02-22","39"
"USW00014739","BOSTON, MA US","2022-02-23","57"
"USW00014739","BOSTON, MA US","2022-02-24","29"
"USW00014739","BOSTON, MA US","2022-02-25","29"
"USW00014739","BOSTON, MA US","2022-02-26","22"
"USW00014739","BOSTON, MA US","2022-02-27","30"
"USW00014739","BOSTON, MA US","2022-02-28","25"
"USW00014739","BOSTON, MA US","2022-03-01","26"
"USW00014739","BOSTON, MA US","2022-03-02","39"
"USW00014739","BOSTON, MA US","2022-03-03","35"
"USW00014739","BOSTON, MA US","2022-03-04","24"
"USW00014739","BOSTON, MA US","2022-03-05","33"
"USW00014739","BOSTON, MA US","2022-03-06","46"
"USW00014739","BOSTON, MA US","2022-03-07","57"
"USW00014739","BOSTON, MA US","2022-03-08","45"
"USW00014739","BOSTON, MA US","2022-03-09","36"
"USW00014739","BOSTON, MA US","2022-03-10","38"
"USW00014739","BOSTON, MA US","2022-03-11","41"
"USW00014739","BOSTON, MA US","2022-03-12","41"
"USW00014739","BOSTON, MA US","2022-03-13","28"
"USW00014739","BOSTON, MA US","2022-03-14","38"
"USW00014739","BOSTON, MA US","2022-03-15","47"
"USW00014739","BOSTON, MA US","2022-03-16","43"
"USW00014739","BOSTON, MA US","2022-03-17","43"
"USW00014739","BOSTON, MA US","2022-03-18","53"
"USW00014739","BOSTON, MA US","2022-03-19","49"
"USW00014739","BOSTON, MA US","2022-03-20","52"
"USW00014739","BOSTON, MA US","2022-03-21","50"
"USW00014739","BOSTON, MA US","2022-03-22","45"
"USW00014739","BOSTON, MA US","2022-03-23","39"
"USW00014739","BOSTON, MA US","2022-03-24","41"
"USW00014739","BOSTON, MA US","2022-03-25","46"
"USW00014739","BOSTON, MA US","2022-03-26","50"
"USW00014739","BOSTON, MA US","2022-03-27","44"
"USW00014739","BOSTON, MA US","2022-03-28","31"
"USW00014739","BOSTON, MA US","2022-03-29","27"
"USW00014739","BOSTON, MA US","2022-03-30","37"
"USW00014739","BOSTON, MA US","2022-03-31","51"
"USW00014739","BOSTON, MA US","2022-04-01","57"
"USW00014739","BOSTON, MA US","2022-04-02","45"
"USW00014739","BOSTON, MA US","2022-04-03","44"
"USW00014739","BOSTON, MA US","2022-04-04","45"
"USW00014739","BOSTON, MA US","2022-04-05","50"
"USW00014739","BOSTON, MA US","2022-04-06","45"
"USW00014739","BOSTON, MA US","2022-04-07","44"
"USW00014739","BOSTON, MA US","2022-04-08","53"
"USW00014739","BOSTON, MA US","2022-04-09","51"
"USW00014739","BOSTON, MA US","2022-04-10","48"
"USW00014739","BOSTON, MA US","2022-04-11","44"
